Ch4EmissionRate,Ch4EmissionRateInTgwh,Ch4EmissionRateUnit,City,Co2EmissionRate,Co2EmissionRateInTmwh,Co2EmissionRateUnit,Co2eEmissionRate,Co2eEmissionRateInTmwh,Co2eEmissionRateUnit,Country,CreatedDate,EmissionFactorDataSource,EmissionFactorUpdateYear,GenlConversionFctrRevisionDate,GridSubregion,LocBasedGeothermalMixPct,LocBasedOtherFossilFuelMixPct,LocBasedRenewableEnergyPct,LocBsdRenewableEnrgyNonHydro,LocationBasedBiomassMixPct,LocationBasedCoalMixPct,LocationBasedGasMixPct,LocationBasedHydroMixPct,LocationBasedMixPct,LocationBasedNuclearMixPct,LocationBasedOilMixPct,LocationBasedOtherFuelMixPct,LocationBasedSolarMixPct,LocationBasedWindMixPct,MarketBasedBiomassMixPct,MarketBasedCoalMixPct,MarketBasedGasMixPct,MarketBasedHydroMixPct,MarketBasedMixPct,MarketBasedNuclearMixPct,MarketBasedOilMixPct,MarketBasedOtherFuelMixPct,MarketBasedSolarMixPct,MarketBasedWindMixPct,MktBasedGeothermalMixPct,MktBasedOtherFossilFuelMixPct,MktBasedRenewableEnergyPct,MktBsdCo2eEmissionRate,MktBsdCo2eEmissionRateInTmwh,MktBsdCo2eEmissionRateUnit,MktBsdRenewableEnrgyNonHydro,N2oEmissionRate,N2oEmissionRateInTgwh,N2oEmissionRateUnit,Name,PostalCodeSet,State
0.008,0.008,G_PER_KWH,,116.3,0.1163,G_PER_KWH,117.06,0.11706,G_PER_KWH,FI,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,117.06,0.11706,G_PER_KWH,0,0.001677852,0.001677852,G_PER_KWH,Finland - IEA 2016,,
0.008,0.008,G_PER_KWH,,69,0.069,G_PER_KWH,69.38,0.06938,G_PER_KWH,FR,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,69.38,0.06938,G_PER_KWH,0,0.002013423,0.002013423,G_PER_KWH,France - IEA 2017,,
0.016,0.016,G_PER_KWH,,497.9,0.4979,G_PER_KWH,498.59,0.49859,G_PER_KWH,JO,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,498.59,0.49859,G_PER_KWH,0,0.005704698,0.005704698,G_PER_KWH,Jordan - IEA 2017,,
0.012,0.012,G_PER_KWH,,489.1,0.4891,G_PER_KWH,489.79,0.48979,G_PER_KWH,JO,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,489.79,0.48979,G_PER_KWH,0,0.001342282,0.001342282,G_PER_KWH,Jordan - IEA 2016,,
0.012,0.012,G_PER_KWH,,611.7,0.6117,G_PER_KWH,613.97,0.61397,G_PER_KWH,KZ,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,613.97,0.61397,G_PER_KWH,0,0.001342282,0.001342282,G_PER_KWH,Kazakhstan - IEA 2017,,
0.008,0.008,G_PER_KWH,,637.5,0.6375,G_PER_KWH,639.95,0.63995,G_PER_KWH,KZ,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,639.95,0.63995,G_PER_KWH,0,0.007718121,0.007718121,G_PER_KWH,Kazakhstan - IEA 2016,,
0.008,0.008,G_PER_KWH,,184.3,0.1843,G_PER_KWH,185.17,0.18517,G_PER_KWH,KE,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,185.17,0.18517,G_PER_KWH,0,0.008389262,0.008389262,G_PER_KWH,Kenya - IEA 2017,,
0.124,0.124,G_PER_KWH,,950.3,0.9503,G_PER_KWH,954,0.954,G_PER_KWH,NE,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,954,0.954,G_PER_KWH,0,0.017114094,0.017114094,G_PER_KWH,Niger - IEA 2017,,
0.024,0.024,G_PER_KWH,,950.3,0.9503,G_PER_KWH,954,0.954,G_PER_KWH,NE,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,954,0.954,G_PER_KWH,0,0.011409396,0.011409396,G_PER_KWH,Niger - IEA 2016,,
0.024,0.024,G_PER_KWH,,417.5,0.4175,G_PER_KWH,417.9,0.4179,G_PER_KWH,NG,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,417.9,0.4179,G_PER_KWH,0,0.011409396,0.011409396,G_PER_KWH,Nigeria - IEA 2017,,
0.008,0.008,G_PER_KWH,,415.5,0.4155,G_PER_KWH,415.9,0.4159,G_PER_KWH,NG,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,415.9,0.4159,G_PER_KWH,0,0.000671141,0.000671141,G_PER_KWH,Nigeria - IEA 2016,,
0.008,0.008,G_PER_KWH,,214.7,0.2147,G_PER_KWH,215.52,0.21552,G_PER_KWH,KP,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,215.52,0.21552,G_PER_KWH,0,0.000671141,0.000671141,G_PER_KWH,North Korea - IEA 2017,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,480.78,0.48078,G_PER_KWH,US,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,Nevada Power Company,0,,14,8,0,14,60,6,99,2,0,9,6,2,0,14,60,6,99,2,0,9,6,2,0,,14,480.78,0.48078,G_PER_KWH,8,,0,KG_PER_KWH,United States - US-NW-NEVP - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,549.19,0.54919,G_PER_KWH,US,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,Northwestern Energy,0,,31,10,0,64,2,21,99,0,2,0,0,10,0,64,2,21,99,0,2,0,0,10,0,,31,549.19,0.54919,G_PER_KWH,10,,0,KG_PER_KWH,United States - US-NW-NWMT - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,560.61,0.56061,G_PER_KWH,US,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,Pacificorp East,0,,24,14,0,56,18,10,100,1,0,1,3,11,0,56,18,10,100,1,0,1,3,11,0,,24,560.61,0.56061,G_PER_KWH,14,,0,KG_PER_KWH,United States - US-NW-PACE - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,359.58,0.35958,G_PER_KWH,US,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,Pacificorp West,0,,52,11,0,36,7,41,100,3,0,2,3,8,0,36,7,41,100,3,0,2,3,8,0,,52,359.58,0.35958,G_PER_KWH,11,,0,KG_PER_KWH,United States - US-NW-PACW - electricityMap 2019,,
0.008,0.008,G_PER_KWH,,774.3,0.7743,G_PER_KWH,777.55,0.77755,G_PER_KWH,BA,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,777.55,0.77755,G_PER_KWH,0,0.012751678,0.012751678,G_PER_KWH,Bosnia and Herzegovina - IEA 2016,,
0.008,0.008,G_PER_KWH,,1418.1,1.4181,G_PER_KWH,1424.51,1.42451,G_PER_KWH,BW,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,1424.51,1.42451,G_PER_KWH,0,0.011409396,0.011409396,G_PER_KWH,Botswana - IEA 2017,,
0.016,0.016,G_PER_KWH,,742.9,0.7429,G_PER_KWH,745.79,0.74579,G_PER_KWH,AU,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,745.79,0.74579,G_PER_KWH,0,0.022483221,0.022483221,G_PER_KWH,Australia - IEA 2017,,
0.008,0.008,G_PER_KWH,,759.2,0.7592,G_PER_KWH,762.09,0.76209,G_PER_KWH,AU,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,762.09,0.76209,G_PER_KWH,0,0.010067114,0.010067114,G_PER_KWH,Australia - IEA 2016,,
0.008,0.008,G_PER_KWH,,160.8,0.1608,G_PER_KWH,161.58,0.16158,G_PER_KWH,AT,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,161.58,0.16158,G_PER_KWH,0,0.010067114,0.010067114,G_PER_KWH,Austria - IEA 2017,,
0.004,0.004,G_PER_KWH,,60.4,0.0604,G_PER_KWH,60.69,0.06069,G_PER_KWH,FR,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,60.69,0.06069,G_PER_KWH,0,0.001006711,0.001006711,G_PER_KWH,France - IEA 2016,,
0.004,0.004,G_PER_KWH,,420.2,0.4202,G_PER_KWH,421.07,0.42107,G_PER_KWH,GA,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,421.07,0.42107,G_PER_KWH,0,0.000671141,0.000671141,G_PER_KWH,Gabon - IEA 2017,,
0.012,0.012,G_PER_KWH,,408.6,0.4086,G_PER_KWH,409.38,0.40938,G_PER_KWH,GA,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,409.38,0.40938,G_PER_KWH,0,0.002013423,0.002013423,G_PER_KWH,Gabon - IEA 2016,,
0.012,0.012,G_PER_KWH,,94.3,0.0943,G_PER_KWH,94.39,0.09439,G_PER_KWH,GE,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,94.39,0.09439,G_PER_KWH,0,0.001677852,0.001677852,G_PER_KWH,Georgia - IEA 2017,,
0,0,G_PER_KWH,,92.4,0.0924,G_PER_KWH,92.49,0.09249,G_PER_KWH,GE,2022-05-13T22:22:15.000+0000,"Based on IEA data from the IEA (2018) CO2 Emissions from Fuel Combustion, www.iea.org/statistics. All rights reserved; as modified by Salesforce. 

NOTE: IEA gives emissions factor data for CO2, CH4 and N2O. Values for CH4 and N2O are given by IEA in converted CO2e units, where IEA has applied global warming potentials (GWP) from the 4th Assessment of the IPCC. Salesforce has modified this data to show unconverted CH4 and N2O values in the Location-Based Emissions Factors page section. Salesforce's value for Total CO2e uses GWP values from IPCC AR5.",2019,,,,,0,0,,,,,100,,,100,,,,,,,100,,,100,,,,,0,92.49,0.09249,G_PER_KWH,0,0.00033557,0.00033557,G_PER_KWH,Georgia - IEA 2016,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,187.49,0.18749,G_PER_KWH,NA,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,,0,,97,29,0,2,0,68,99,0,0,0,18,11,0,2,0,68,99,0,0,0,18,11,0,,97,187.49,0.18749,G_PER_KWH,29,,0,KG_PER_KWH,Namibia - NA - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,191.26,0.19126,G_PER_KWH,US,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,Portland General Electric Company,0,,63,6,0,5,25,57,101,6,0,2,0,6,0,5,25,57,101,6,0,2,0,6,0,,63,191.26,0.19126,G_PER_KWH,6,,0,KG_PER_KWH,United States - US-NW-PGE - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,534.49,0.53449,G_PER_KWH,US,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,Public Service Company Of Colorado,0,,25,22,0,50,25,3,100,0,0,0,2,20,0,50,25,3,100,0,0,0,2,20,0,,25,534.49,0.53449,G_PER_KWH,22,,0,KG_PER_KWH,United States - US-NW-PSCO - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,269.25,0.26925,G_PER_KWH,US,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,Puget Sound Energy,0,,54,6,0,15,26,48,100,4,0,1,0,6,0,15,26,48,100,4,0,1,0,6,0,,54,269.25,0.26925,G_PER_KWH,6,,0,KG_PER_KWH,United States - US-NW-PSEI - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,91.56,0.09156,G_PER_KWH,US,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,Seattle City Light,0,,85,4,0,3,5,81,99,5,0,1,0,4,0,3,5,81,99,5,0,1,0,4,0,,85,91.56,0.09156,G_PER_KWH,4,,0,KG_PER_KWH,United States - US-NW-SCL - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,98.05,0.09805,G_PER_KWH,US,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,"City Of Tacoma, Department Of Public Utilities, Light Division",0,,83,5,0,3,6,78,99,6,0,1,0,5,0,3,6,78,99,6,0,1,0,5,0,,83,98.05,0.09805,G_PER_KWH,5,,0,KG_PER_KWH,United States - US-NW-TPWR - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,513.17,0.51317,G_PER_KWH,ES,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,Mallorca,0,,19,16,6,41,31,3,99,8,0,0,4,6,6,41,31,3,99,8,0,0,4,6,0,,19,513.17,0.51317,G_PER_KWH,16,,0,KG_PER_KWH,Mallorca - ES-IB-MA - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,559.84,0.55984,G_PER_KWH,ES,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,Menorca,0,,3,3,0,0,48,0,100,0,49,0,2,1,0,0,48,0,100,0,49,0,2,1,0,,3,559.84,0.55984,G_PER_KWH,3,,0,KG_PER_KWH,Menorca - ES-IB-ME - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,447.74,0.44774,G_PER_KWH,JP,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,Kansai,0,,15,6,0,0,0,9,100,21,0,64,6,0,0,0,0,9,100,21,0,64,6,0,0,,15,447.74,0.44774,G_PER_KWH,6,,0,KG_PER_KWH,Kansai - JP-KN - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,387.05,0.38705,G_PER_KWH,JP,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,Ky_sh,1,,18,14,2,0,0,4,100,29,0,53,10,1,2,0,0,4,100,29,0,53,10,1,1,,18,387.05,0.38705,G_PER_KWH,14,,0,KG_PER_KWH,Ky_sh_ - JP-KY - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,463.78,0.46378,G_PER_KWH,JP,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,Shikoku,0,,17,10,1,0,0,7,100,18,0,65,8,1,1,0,0,7,100,18,0,65,8,1,0,,17,463.78,0.46378,G_PER_KWH,10,,0,KG_PER_KWH,Shikoku - JP-SK - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,544.1,0.5441,G_PER_KWH,JP,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,T_hoku,1,,24,13,4,0,0,11,100,0,0,76,6,2,4,0,0,11,100,0,0,76,6,2,1,,24,544.1,0.5441,G_PER_KWH,13,,0,KG_PER_KWH,T_hoku - JP-TH - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,606.22,0.60622,G_PER_KWH,JP,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,T_ky,0,,14,8,1,0,0,6,101,0,0,87,6,1,1,0,0,6,101,0,0,87,6,1,0,,14,606.22,0.60622,G_PER_KWH,8,,0,KG_PER_KWH,T_ky_ - JP-TK - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,201.81,0.20181,G_PER_KWH,DK,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,West Denmark,0,,69,55,9,14,10,14,100,5,1,1,3,43,9,14,10,14,100,5,1,1,3,43,0,,69,201.81,0.20181,G_PER_KWH,55,,0,KG_PER_KWH,West Denmark - DK-DK1 - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,503.58,0.50358,G_PER_KWH,KR,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,,0,,0,0,0,0,0,0,100,26,0,74,0,0,0,0,0,0,100,26,0,74,0,0,0,,0,503.58,0.50358,G_PER_KWH,0,,0,KG_PER_KWH,South Korea - KR - electricityMap 2019,,
,0,KG_PER_KWH,,,0,KG_PER_KWH,245.36,0.24536,G_PER_KWH,LT,2022-05-13T22:22:15.000+0000,"Based on data from electricityMap API, a global electricity emissions database. For more information, please visit api.electricitymap.org.",2019,,,0,,58,33,9,6,13,25,100,15,0,8,1,23,9,6,13,25,100,15,0,8,1,23,0,,58,245.36,0.24536,G_PER_KWH,33,,0,KG_PER_KWH,Lithuania - LT - electricityMap 2019,,
